bugid	buggy	buggy_class	suspiciousness	buggy_line	endbuggycode	failing_test_number	original_buggy	action	patch	execution_result	diagnosis	previous_bug_id	original_failing_test_number
17981402	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  deleteAgedItems(false);  if(notify)  &  fireSeriesChanged();  &&  item.getDataItemCount()  >  this.maximumItemCount);  b.append(item.getPeriod().toString());  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	add	//  deleteAgedItems(false);  if(notify)  &  fireSeriesChanged();  &&  item.getDataItemCount()  >  this.maximumItemCount);  b.append(item.getPeriod().toString());	  //    deleteAgedItems(true);    if(notify)    {    fireSeriesChanged();    rang    &&    item.getPeriod().getTime().equals(this.data.get(item.getPeriod()))    	compilable	  [FE]  IllegalArgumentException	2996901	1
17981403	[BUG]  [BUGGY]  //  deleteAgedItems(false);  if(notify)  &  fireSeriesChanged();  &&  item.getDataItemCount()  >  this.maximumItemCount);  b.append(item.getPeriod().toString());  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  deleteAgedItems(false);  if(notify)  &  fireSeriesChanged();  &&  item.getDataItemCount()  >  this.maximumItemCount);  b.append(item.getPeriod().toString());  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	replace	//  deleteAgedItems(false);  if(notify)  &  fireSeriesChanged();  &&  item.getDataItemCount()  >  this.maximumItemCount);  b.append(item.getPeriod().toString());	  //    deleteAgedItems(true);    if(notify)    {    fireSeriesChanged();    rang    &&    item.getPeriod().getTime().equals(this.data.get(item.getPeriod()))    	compilable	  [FE]  IllegalArgumentException	2996901	1
17978594	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  this.data.getAgedItems(false);  item.addChangeListener(this,  b);  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	add	//  this.data.getAgedItems(false);  item.addChangeListener(this,  b);	  //    removeAgedItems(false);    if(added)    {    fireSeriesChanged();    >>    	compilable	  [FE]  IllegalArgumentException	2996433	1
17978595	[BUG]  [BUGGY]  //  this.data.getAgedItems(false);  item.addChangeListener(this,  b);  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  this.data.getAgedItems(false);  item.addChangeListener(this,  b);  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	replace	//  this.data.getAgedItems(false);  item.addChangeListener(this,  b);	  //    removeAgedItems(false);    if(added)    {    fireSeriesChanged();    >>    	compilable	  [FE]  IllegalArgumentException	2996433	1
17978589	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  removeAgedItems(false);  if(notify)!=  fireSeriesChanged();  bodied  ;  b.toString()  :  null;  bodied  ;  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	add	//  removeAgedItems(false);  if(notify)!=  fireSeriesChanged();  bodied  ;  b.toString()  :  null;  bodied  ;	  	compilable	  [FE]  IllegalArgumentException	2996432	1
17978590	[BUG]  [BUGGY]  //  removeAgedItems(false);  if(notify)!=  fireSeriesChanged();  bodied  ;  b.toString()  :  null;  bodied  ;  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  removeAgedItems(false);  if(notify)!=  fireSeriesChanged();  bodied  ;  b.toString()  :  null;  bodied  ;  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	replace	//  removeAgedItems(false);  if(notify)!=  fireSeriesChanged();  bodied  ;  b.toString()  :  null;  bodied  ;	  	compilable	  [FE]  IllegalArgumentException	2996432	1
17979921	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  removedAgedItems(true,  item);  b.append('ufffd');  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	add	//  removedAgedItems(true,  item);  b.append('ufffd');	  	compilable	  [FE]  IllegalArgumentException	2996654	1
17979922	[BUG]  [BUGGY]  //  removedAgedItems(true,  item);  b.append('ufffd');  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  removedAgedItems(true,  item);  b.append('ufffd');  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	replace	//  removedAgedItems(true,  item);  b.append('ufffd');	  	compilable	  [FE]  IllegalArgumentException	2996654	1
17978594	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  removeAgedItems(true);  if(notify)!=  fireSeriesChanged();  bod  ;?  boolean  notify  =  b.toString()!=  this.data.get(item);  b.toString();  b.toString();  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	add	//  removeAgedItems(true);  if(notify)!=  fireSeriesChanged();  bod  ;?  boolean  notify  =  b.toString()!=  this.data.get(item);  b.toString();  b.toString();	  //    removeAgedItems(false);    if(added)    {    fireSeriesChanged();    >>    	compilable	  [FE]  IllegalArgumentException	2996433	1
17978595	[BUG]  [BUGGY]  //  removeAgedItems(true);  if(notify)!=  fireSeriesChanged();  bod  ;?  boolean  notify  =  b.toString()!=  this.data.get(item);  b.toString();  b.toString();  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  removeAgedItems(true);  if(notify)!=  fireSeriesChanged();  bod  ;?  boolean  notify  =  b.toString()!=  this.data.get(item);  b.toString();  b.toString();  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	replace	//  removeAgedItems(true);  if(notify)!=  fireSeriesChanged();  bod  ;?  boolean  notify  =  b.toString()!=  this.data.get(item);  b.toString();  b.toString();	  //    removeAgedItems(false);    if(added)    {    fireSeriesChanged();    >>    	compilable	  [FE]  IllegalArgumentException	2996433	1
17978558	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  removeAgedItems(true);  if(notify)  {  fireSeriesChanged();  bodied  ;  bod?  boolean  notify  =  b.toString()!=  this.data.get(item);  b.toString();  b.toString  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	add	//  removeAgedItems(true);  if(notify)  {  fireSeriesChanged();  bodied  ;  bod?  boolean  notify  =  b.toString()!=  this.data.get(item);  b.toString();  b.toString	  //    removeAgedItems(true);    if(notify)    {    fireSeriesChanged();    bodied    ;    bod?    boolean    notify    =    b.toString()!=    this.data.get(item);    b.toString();    b.toString();    	compilable	  [FE]  IllegalArgumentException	2996427	1
17978559	[BUG]  [BUGGY]  //  removeAgedItems(true);  if(notify)  {  fireSeriesChanged();  bodied  ;  bod?  boolean  notify  =  b.toString()!=  this.data.get(item);  b.toString();  b.toString  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  removeAgedItems(true);  if(notify)  {  fireSeriesChanged();  bodied  ;  bod?  boolean  notify  =  b.toString()!=  this.data.get(item);  b.toString();  b.toString  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	replace	//  removeAgedItems(true);  if(notify)  {  fireSeriesChanged();  bodied  ;  bod?  boolean  notify  =  b.toString()!=  this.data.get(item);  b.toString();  b.toString	  //    removeAgedItems(true);    if(notify)    {    fireSeriesChanged();    bodied    ;    bod?    boolean    notify    =    b.toString()!=    this.data.get(item);    b.toString();    b.toString();    	compilable	  [FE]  IllegalArgumentException	2996427	1
17981149	[BUG]  [BUGGY]  [FE]  IllegalArgumentException  [CONTEXT]              throw  new  SeriesException(b.toString());  }  }  }  if  (added)  {  if  (getItemCount()  >  this.maximumItemCount)  {  this.data.remove(0);  }              [BUGGY]  //  deleteAgedItems(false);  if(notify)  consulted  fireSeriesChanged();  &&  item.getPeriod()!=  this.data.get(item.getPeriod()))  {  this.data.remove(0);  bodied  [BUGGY]                if  (notify)  {  fireSeriesChanged();  }  }  }  [CLASS]  TimeSeries  [METHOD]  add  [RETURN_TYPE]  void  TimeSeriesDataItem  item  boolean  notify  [VARIABLES]  StringBuffer  b  boolean  added  notify  TimeSeriesDataItem  item  Class  timePeriodClass  List  data  String  DEFAULT_DOMAIN_DESCRIPTION  DEFAULT_RANGE_DESCRIPTION  description  domain  old  range  RegularTimePeriod  last  long  maximumItemAge  periods  serialVersionUID  int  count  i  index  maximum  maximumItemCount  	projects/Chart17/source/org/jfree/data/time/TimeSeries.java	0.2182178902359924	540	542	1	add	//  deleteAgedItems(false);  if(notify)  consulted  fireSeriesChanged();  &&  item.getPeriod()!=  this.data.get(item.getPeriod()))  {  this.data.remove(0);  bodied	  	compilable	  [FE]  IllegalArgumentException	2996859	1
