projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_LONGFILE_GNU,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GRAY,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,assemLen,TarBuffer.DEFAULT_BLKSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_HEADERS);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_HEADERS);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_ROOT,TarBuffer.DEFAULT_BLKSIZE,true);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RANGE,TarBuffer.DEFAULT_BLKSIZE,true);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_RCDSIZE,2);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,assemLen,BIGNUMBER_POSIX);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,assemLen,BigNUMBER_POSIX,BigNUMBER_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,assemLen,BigNUMBER_POSIX,BIGNUMBER_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_LONGFILE_GNU,TarBuffer.DEFAULT_VERSION);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_PLAIN);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RC
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDLIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDLIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_LONGFILE_GNU,TarBuffer.DEFAULT_POSIX);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,assemLen,LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,assemLen,shortFileMode);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BACKSLASH);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDSIZE,assemLen,BigNUMBER_POSIX);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_ARRAY,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_ARRAY,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,BigNUMBER_POSIX);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RANGE,TarBuffer.DEFAULT_TRUNCATE,TarBuffer.DEFAULT_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RANGE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_ENTRY);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TRUNCATE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ENTRY,LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCIDEX);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCIDEX);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCIDX);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_GLOBAL);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_TYPE,TarBuffer.DEFAULT_GLOBAL);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ARRAY,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_TYPE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_TYPE,TarBuffer.DEFAULT_BACKSLASH);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_TYPE,TarBuffer.DEFAULT_ARRAY);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_PLAIN);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_PREFIX);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_PLAIN,LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_SIZE,TarBuffer.DEFAULT_LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_SIZE,TarBuffer.DEFAULT_LAST);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_PREFIX,TarBuffer.DEFAULT_PREFIX,TarBuffer.DEFAULT_PLAIN);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_PREFIX,TarBuffer.DEFAULT_PREFIX,TarBuffer.DEFAULT_SYNTHETIC);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDIZE,true);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,6);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_TRUNCATE,TarBuffer.DEFAULT_ENTRY,TarBuffer.DEFAULT_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLOCKSIZE,TarBuffer.DEFAULT_RCDIZE,false);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_ROOT,TarBuffer.DEFAULT_BLKSIZE,assemLen+1);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_POSIX);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_TRUNCATE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_ENTRY);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_POSIX);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RANGE,TarBuffer.DEFAULT_RCDSIZE,9);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_POSIX);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_OUTPUT,buffer.toByteArray());
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_OUTPUT,encoding);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_OUTPUT,-1);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_TOKENS);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_RCSIZE,true);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE+1);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_LONGFILE_GNU,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RANGE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_BLKSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_LBKSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_PLKSIZE,TarBuffer.DEFAULT_BLKSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIX,TarBuffer.DEFAULT_RCDSIZE,true);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,1,assemLen);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TRUNCATE,TarBuffer.DEFAULT_RCDSIZE,false);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TRUNCATE,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_BLKSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_UNKNOWN);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_LONGFILE_POSIX);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCFLUSH,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RC
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDLIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RC
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDLIZE,TarBuffer.DEFAULT_RC
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCNDIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_RC
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_BLKSIZE);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_GLNU,TarBuffer.DEFAULT_POSIX);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_GLOBAL);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BACKSLASH,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_ARRAY,LONGFILE_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RANGE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,8);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RANGE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,BigNUMBER_POSIX);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,bigNumberMode,BigNumberMode);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,assemLen,BigIntegerMode);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_POSIX);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_PREFIX);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_LONGFILE_POSIX);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDSIZE,TarEncoding.UTF8);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_BACKSLASH,9);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_HEADERS);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GNU,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_BLOBAL);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_POSIX);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_BLKSIZE,true);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_RCDIZE,TarBuffer.DEFAULT_GLOBAL,false);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.DEFAULT_CRDSIZE,TarBuffer.DEFAULT_ENTRIES);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_BIGNATURE,TarBuffer.DEFAULT_RCDSIZE,TarBuffer.DEFAULT_ENTRY,false);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_GNU);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_VERSION,TarBuffer.DEFAULT_TEST_GLOBAL);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_GLOBAL,TarBuffer.DEFAULT_BLKSIZE,TarBuffer.UTF8);
projects/Compress18/src/main/java/org/apache/commons/compress/archivers/tar/TarArchiveOutputStream.java94this(os,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_VERSION,TarBuffer.DEFAULT_TOKEN,TarBuffer.DEFAULT_VERSION);
