projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891input=input.trim();
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891input=this.input.trim();
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){input=input.trim();}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891input=(input!=null)?null:input.trim();
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input==null){Stringinput=input.trim();if(input!=null||input.length()==0){thrownewIllegalArgumentException("");}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){Stringinput=input.trim();if(input>=null||input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input==null){Stringinput=input.trim();if(input>=null||input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input==null){Stringinput=input.trim();if(input!=null||input.length()>=0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){Stringinput=input.trim();if(input!=null||input.length()>=0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(cleanInput!=null){Stringinput=input.toUpperCase(java.util.Locale.ENGLISH);if(input.length()==0||input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891finalStringinput=input.toUpperCase(Locale.ENGLISH);if(input.length()==0||input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input==null){Stringinput=input.trim();if(input!=null){returnDoubleMetaphoneResult.UNKNOWN;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){Stringinput=input.trim();if(input!=null){returnDoubleMetaphoneResult.UNKNOWN;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(cleanInput==null){Stringinput=input.trim();if(input!=null){returnDoubleMetaphoneResult.UNKNOWN;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){Stringinput=input.trim();if(input==null){returnDoubleMetaphoneResult.UNKNOWN;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(cleanInput!=null){Stringinput=input.trim();if(input>=null){returnDoubleMetaphoneResult.UNKNOWN;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(cleanInput==null){Stringinput=input.trim();if(input==null){returnDoubleMetaphoneResult.UNKNOWN;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Inputinput=this.cleanInput.substring(0,this.cleanInput.length()-1);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Inputinput=this.cleanInput!=null?null:this.cleanInput.trim();
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Inputinput=this.cleanInput.substring(0,this.cleanInput.length());
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Inputinput=super.cleanInput.trim();
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Inputinput=this.cleanInput.substring(0,this.cleanInput.length()-2);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Inputinput=this.cleanInput.substring(1);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(this.cleanInput!=null){Stringinput=this.cleanInput.trim();if(input!=null){returnDoubleMetaphoneResult.UNKNOWN;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(this.cleanInput!=null){Stringinput=this.cleanInput.trim();if(input==null){returnDoubleMetaphoneResult.UNKNOWN;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Stringinput=(String)this.cleanInput.toUpperCase(Boolean.TRUE);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Stringinput=(String)this.cleanInput.toUpperCase(JacksonLocale.ENGLISH);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Stringinput=(String)this.cleanInput.toUpperCase(Boolean.FALSE);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Stringinput=(String)this.cleanInput.toUpperCase(JavaLocale.ENGLISH);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Stringinput=(String)this.cleanInput.toUpperCase(JoinerLocale.ENGLISH);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Stringinput=(String)this.cleanInput.toUpperCase(org.apache.commons.security.Locale.ENGLISH);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Parchet.checkState(input.startsWith("<",input.length()));
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Parchet.checkState(input.startsWith("<").trim());
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Parchet.checkState(input.startsWith("<"+input.length()+"));
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Parchet.checkState(input.startsWith("<"),input.startsWith(">"));
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Parchet.checkState(input.startsWith("<");
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(this.cleanInput==null){Stringinput=input.trim();if(input==null||input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(this.cleanInput!=null){Stringinput=this.cleanInput.trim();if(input==null||input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(this.cleanInput==null){Stringinput=input.trim();if(input!=null||input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input==null){if(this.cleanInput!=null){input=input.trim();if(input==null||input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(this.cleanInput==null){Stringinput=this.cleanInput.trim();if(input==null||input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(cleanInput!=null){Stringinput=input.toUpperCase(java.util.Locale.ENGLISH);if(input!=null){returnDoubleMetaphoneResult.NULL;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Stringinput=input.toUpperCase(java.util.Locale.ENGLISH);if(input!=null){returnDoubleMetaphoneResult.NULL;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(cleanInput!=null){Stringinput=input.toUpperCase(Locale.ENGLISH);if(input!=null){returnDoubleMetaphoneResult.NULL;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Stringinput=input.toUpperCase(Locale.ENGLISH);if(input!=null){returnDoubleMetaphoneResult.NULL;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Stringinput=input.toUpperCase(java.util.Locale.ENGLISH);if(input==null){returnDoubleMetaphoneResult.NULL;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<DoubleMetaphone>cleanInput=newDoubleMetaphone(input.trim(),input.toUpperCase(Locale.ENGLISH),input.toUpperCase(Locale.ENGLISH);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<DoubleMetaphone>cleanInput=newDoubleMetaphone(input.toUpperCase(Locale.ENGLISH),input.toUpperCase(Locale.ENGLISH);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){safeThan<DoubleMetaphone>cleanInput=newDoubleMetaphone(input.toUpperCase(Locale.ENGLISH),input.toUpperCase(Locale.ENGLISH);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input==null){safeThan<DoubleMetaphone>cleanInput=newDoubleMetaphone(input.toUpperCase(Locale.ENGLISH),input.toUpperCase(Locale.ENGLISH);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<DoubleMetaphone>cleanInput=newDoubleMetaphone(input.toUpperCase(Locale.ENGLISH),input.toUpperCase(Locale.ENGLISH,0);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891finalsafeThan<DoubleMetaphone>cleanInput=newDoubleMetaphone(input.toUpperCase(Locale.ENGLISH),input.toUpperCase(Locale.ENGLISH);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<DoubleMetaphone>cleanInput=newDoubleMetaphone(input.toUpperCase(Locale.ENGLISH),input.toUpperCase(Locale.ENGLISH,true);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891finalDoubleMetaphonecleanInput=newDoubleMetaphone(input.toUpperCase(Locale.ENGLISH),input.toUpperCase(Locale.ENGLISH);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){Stringinput=input.toUpperCase(Locale.ENGLISH);if(input.length()!=0||input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){Stringinput=input.toUpperCase(java.util.Locale.ENGLISH);if(input.length()!=0||input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(cleanInput!=null){Stringinput=input.toUpperCase(Locale.ENGLISH);if(input.length()!=0||input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(this.cleanInput!=null){Stringinput=input.toUpperCase(Locale.ENGLISH);if(input.length()!=0||input.length()==0){returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(!cleanInput){if(input!=null){input=input.toUpperCase(java.util.Locale.ENGLISH);if(input.length()==0){returnDoubleMetaphoneResult.None.class;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(!cleanInput){if(input==null){input=input.toUpperCase(java.util.Locale.ENGLISH);if(input.length()==0){returnDoubleMetaphoneResult.None.class;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(!cleanInput){if(input!=null){input=input.toUpperCase(java.util.Locale.ENGLISH);if(input.length()==0){returnDoubleMetaphoneResult.None.class;}}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(!cleanInput){if(input==null){input=input.toUpperCase(java.util.Locale.ENGLISH);if(input.length()==0){returnDoubleMetaphoneResult.None.class;}}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(!cleanInput){if(input!=null){input=input.toLowerCase(java.util.Locale.ENGLISH);if(input.length()==0){returnDoubleMetaphoneResult.None.class;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(!cleanInput){if(input==null){input=input.toUpperCase(Locale.ENGLISH);if(input.length()==0){returnDoubleMetaphoneResult.None.class;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<DoubleMetaphone>cleanInput=getNativeType(DOUBLE_TYPE)+"["+input.getClass().getName()+"="+input.toUpperCase(Locale.ENGLISH)+"]";
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<DoubleMetaphone>cleanInput=getNativeType(DOUBLE_TYPE)+",["+input.getClass().getName()+"="+input.toUpperCase(Locale.ENGLISH)+"]";
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<DoubleMetaphone>cleanInput=getNativeType(DOUBLE_TYPE)+"['+input.getClass().getName()+"="+input.toUpperCase(Locale.ENGLISH)+"]";
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891finalStringinput=this.cleanInput.toUpperCase(java.util.Locale.ENGLISH);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){finalStringinput=input.toUpperCase(Locale.ENGLISH);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891finalStringinput=this.cleanInput.toUpperCase(Locale.ENGLISH);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input==null){finalStringinput=input.toUpperCase(Locale.ENGLISH);}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891finalStringinput=this.input.toUpperCase(Locale.ENGLISH);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891finalcharinput=input.toUpperCase(Locale.ENGLISH);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){finalStringinput=input.toUpperCase(Locale.ENGLISH);}else{thrownewIllegalArgumentException("");}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){finalStringinput=input.toUpperCase(Locale.ENGLISH);}else{returnnull;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input==null){finalStringinput=input.toUpperCase(Locale.ENGLISH);}else{thrownewIllegalArgumentException("");}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(this.cleanInput!=null){Stringinput=this.cleanInput.trim();if(input!=null){returnDoubleMetaphoneResult.None.class;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){Stringinput=input.trim();if(input!=null){returnDoubleMetaphoneResult.None.class;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input==null){Stringinput=input.trim();if(input!=null){returnDoubleMetaphoneResult.None.class;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(this.cleanInput!=null){Stringinput=this.cleanInput.trim();if(input==null){returnDoubleMetaphoneResult.None.class;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(this.cleanInput==null){Stringinput=input.trim();if(input!=null){returnDoubleMetaphoneResult.None.class;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891Stringinput=input.trim();if(input!=null){returnDoubleMetaphoneResult.None.class;}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891if(input!=null){safeThan<DoubleMetaphone>cleanInput=getNativeType(DOUBLE_TYPE)+"-"+input.toUpperCase(Locale.ENGLISH);if(cleanInput==null){input=input.trim();}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891finalstaticDoubleMetaphone<DoubleMetaphone>cleanInput=getNativeType(DOUBLE_TYPE)+"-"+input.toUpperCase(Locale.ENGLISH);if(cleanInput==null){input=input.trim();}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan<DoubleMetaphone>cleanInput=getNativeType(DOUBLE_TYPE)+"n"+input.toUpperCase(Locale.ENGLISH);if(cleanInput==null){input=input.trim();}
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan=nullPointerException&&isEnabled(Feature.QUOTE_NON_NULL_VALUE);
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891finalsafeThan<NullPointerException&&isEnabled(Feature.QUOTE_NON_NULL_VALUE)){input=input.trim();
projects/Codec13/src/main/java/org/apache/commons/codec/language/DoubleMetaphone.java891safeThan=nullPointerException&&isEnabled(Feature.QUOTE_NON_NULL_VALUE));
